State,State ANSI,County,County ANSI,Zip Code,Data Item,Value
ALABAMA,1,DALLAS,47,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,DALLAS,47,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,DALLAS,47,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,DALLAS,47,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,ELMORE,51,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,ELMORE,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,ELMORE,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,ELMORE,51,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,MACON,87,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,MACON,87,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,MACON,87,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,MACON,87,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,MACON,87,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ALABAMA,1,MACON,87,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,MARENGO,91,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,MARENGO,91,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,MARENGO,91,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,MONTGOMERY,101,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,MONTGOMERY,101,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,MONTGOMERY,101,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,SUMTER,119,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,SUMTER,119,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,SUMTER,119,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,SUMTER,119,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ALABAMA,1,SUMTER,119,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,ESCAMBIA,53,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,ESCAMBIA,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,ESCAMBIA,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,ESCAMBIA,53,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ALABAMA,1,MOBILE,97,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,MOBILE,97,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,MOBILE,97,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,JACKSON,71,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,JACKSON,71,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,JACKSON,71,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,JACKSON,71,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ALABAMA,1,LAUDERDALE,77,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,LAUDERDALE,77,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,LAUDERDALE,77,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,LAWRENCE,79,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,LAWRENCE,79,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,LAWRENCE,79,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,LIMESTONE,83,,"SORGHUM, GRAIN - ACRES HARVESTED",276
ALABAMA,1,LIMESTONE,83,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,LIMESTONE,83,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ALABAMA,1,LIMESTONE,83,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
ALABAMA,1,MORGAN,103,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,MORGAN,103,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,MORGAN,103,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,CHAMBERS,17,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ALABAMA,1,CHAMBERS,17,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,CHILTON,21,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,CHILTON,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,CHILTON,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,LAMAR,75,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,LAMAR,75,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,LAMAR,75,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,LEE,81,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,LEE,81,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,LEE,81,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,BARBOUR,5,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,BARBOUR,5,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,BARBOUR,5,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,COVINGTON,39,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,COVINGTON,39,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,COVINGTON,39,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,COVINGTON,39,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,COVINGTON,39,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ALABAMA,1,COVINGTON,39,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,COVINGTON,39,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ALABAMA,1,COVINGTON,39,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,DALE,45,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,DALE,45,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,DALE,45,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,GENEVA,61,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,GENEVA,61,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,GENEVA,61,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,HENRY,67,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ALABAMA,1,HENRY,67,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,HENRY,67,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,HENRY,67,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,HOUSTON,69,,"SORGHUM, GRAIN - ACRES HARVESTED",85
ALABAMA,1,HOUSTON,69,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ALABAMA,1,HOUSTON,69,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ALABAMA,1,HOUSTON,69,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARIZONA,4,YAVAPAI,25,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARIZONA,4,YAVAPAI,25,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,YAVAPAI,25,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,YAVAPAI,25,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARIZONA,4,YAVAPAI,25,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,YAVAPAI,25,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARIZONA,4,YAVAPAI,25,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,YAVAPAI,25,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
ARIZONA,4,YAVAPAI,25,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,COCHISE,3,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARIZONA,4,COCHISE,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,COCHISE,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,COCHISE,3,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARIZONA,4,COCHISE,3,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARIZONA,4,COCHISE,3,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
ARIZONA,4,GRAHAM,9,,"SORGHUM, GRAIN - ACRES HARVESTED",228
ARIZONA,4,GRAHAM,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",6
ARIZONA,4,GRAHAM,9,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",6
ARIZONA,4,GRAHAM,9,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",228
ARIZONA,4,GRAHAM,9,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",6
ARIZONA,4,GRAHAM,9,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARIZONA,4,GRAHAM,9,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",6
ARIZONA,4,GRAHAM,9,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
ARIZONA,4,GRAHAM,9,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",6
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN - ACRES HARVESTED",982
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",4
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",10
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",982
ARIZONA,4,MARICOPA,13,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",10
ARIZONA,4,MARICOPA,13,,"SORGHUM, SILAGE - ACRES HARVESTED","6,109"
ARIZONA,4,MARICOPA,13,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",17
ARIZONA,4,MARICOPA,13,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED","6,109"
ARIZONA,4,MARICOPA,13,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",17
ARIZONA,4,PINAL,21,,"SORGHUM, GRAIN - ACRES HARVESTED","1,156"
ARIZONA,4,PINAL,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARIZONA,4,PINAL,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARIZONA,4,PINAL,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARIZONA,4,PINAL,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",8
ARIZONA,4,PINAL,21,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED","1,156"
ARIZONA,4,PINAL,21,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",8
ARIZONA,4,PINAL,21,,"SORGHUM, SILAGE - ACRES HARVESTED","4,134"
ARIZONA,4,PINAL,21,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",9
ARIZONA,4,PINAL,21,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED","4,134"
ARIZONA,4,PINAL,21,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",9
ARIZONA,4,YUMA,27,,"SORGHUM, GRAIN - ACRES HARVESTED",256
ARIZONA,4,YUMA,27,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,YUMA,27,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARIZONA,4,YUMA,27,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARIZONA,4,YUMA,27,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",256
ARIZONA,4,YUMA,27,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",3
ARIZONA,4,YUMA,27,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARIZONA,4,YUMA,27,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ARIZONA,4,YUMA,27,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
ARIZONA,4,YUMA,27,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,FAULKNER,45,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,FAULKNER,45,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,FAULKNER,45,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,PERRY,105,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARKANSAS,5,PERRY,105,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,ARKANSAS,1,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,ARKANSAS,1,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,ARKANSAS,1,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,ARKANSAS,1,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARKANSAS,5,ARKANSAS,1,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,ARKANSAS,1,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CRITTENDEN,35,,"SORGHUM, GRAIN - ACRES HARVESTED",842
ARKANSAS,5,CRITTENDEN,35,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARKANSAS,5,CRITTENDEN,35,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CRITTENDEN,35,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",4
ARKANSAS,5,CRITTENDEN,35,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,CRITTENDEN,35,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,CROSS,37,,"SORGHUM, GRAIN - ACRES HARVESTED",826
ARKANSAS,5,CROSS,37,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CROSS,37,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",7
ARKANSAS,5,CROSS,37,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CROSS,37,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",9
ARKANSAS,5,CROSS,37,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,CROSS,37,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,LEE,77,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,LEE,77,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,LEE,77,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,LEE,77,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,LONOKE,85,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,LONOKE,85,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,LONOKE,85,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN - ACRES HARVESTED","1,696"
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,MONROE,95,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",4
ARKANSAS,5,PHILLIPS,107,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,PHILLIPS,107,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,PHILLIPS,107,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,PHILLIPS,107,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARKANSAS,5,PHILLIPS,107,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,PHILLIPS,107,,"SORGHUM, SILAGE, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,PHILLIPS,107,,"SORGHUM, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,PRAIRIE,117,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,PRAIRIE,117,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,PRAIRIE,117,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,SAINT FRANCIS,123,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,SAINT FRANCIS,123,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,SAINT FRANCIS,123,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,WOODRUFF,147,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,WOODRUFF,147,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,WOODRUFF,147,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,BAXTER,5,,"SORGHUM, SYRUP - ACRES HARVESTED",0
ARKANSAS,5,BAXTER,5,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,FULTON,49,,"SORGHUM, SYRUP - ACRES HARVESTED",0
ARKANSAS,5,FULTON,49,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CLAY,21,,"SORGHUM, GRAIN - ACRES HARVESTED",227
ARKANSAS,5,CLAY,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CLAY,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARKANSAS,5,CLAY,21,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",4
ARKANSAS,5,CLAY,21,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,CLAY,21,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CRAIGHEAD,31,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,CRAIGHEAD,31,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,CRAIGHEAD,31,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,GREENE,55,,"SORGHUM, GRAIN - ACRES HARVESTED",320
ARKANSAS,5,GREENE,55,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,GREENE,55,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,GREENE,55,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,GREENE,55,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
ARKANSAS,5,GREENE,55,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,GREENE,55,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,GREENE,55,,"SORGHUM, SYRUP - ACRES HARVESTED",0
ARKANSAS,5,GREENE,55,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,JACKSON,67,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,JACKSON,67,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,JACKSON,67,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,JACKSON,67,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,JACKSON,67,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,LAWRENCE,75,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,LAWRENCE,75,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,LAWRENCE,75,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,LAWRENCE,75,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,LAWRENCE,75,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,LAWRENCE,75,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,MISSISSIPPI,93,,"SORGHUM, GRAIN - ACRES HARVESTED",269
ARKANSAS,5,MISSISSIPPI,93,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",5
ARKANSAS,5,MISSISSIPPI,93,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,MISSISSIPPI,93,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",7
ARKANSAS,5,MISSISSIPPI,93,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,MISSISSIPPI,93,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",5
ARKANSAS,5,POINSETT,111,,"SORGHUM, GRAIN - ACRES HARVESTED",528
ARKANSAS,5,POINSETT,111,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,POINSETT,111,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,POINSETT,111,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",3
ARKANSAS,5,POINSETT,111,,"SORGHUM, SYRUP - ACRES HARVESTED",24
ARKANSAS,5,POINSETT,111,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",3
ARKANSAS,5,RANDOLPH,121,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,RANDOLPH,121,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,RANDOLPH,121,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,RANDOLPH,121,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,RANDOLPH,121,,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",0
ARKANSAS,5,RANDOLPH,121,,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,WHITE,145,,"SORGHUM, GRAIN - ACRES HARVESTED",0
ARKANSAS,5,WHITE,145,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,WHITE,145,,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,BENTON,7,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARKANSAS,5,BENTON,7,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,MADISON,87,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARKANSAS,5,MADISON,87,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,MADISON,87,,"SORGHUM, SYRUP - ACRES HARVESTED",0
ARKANSAS,5,MADISON,87,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",1
ARKANSAS,5,WASHINGTON,143,,"SORGHUM, SILAGE - ACRES HARVESTED",0
ARKANSAS,5,WASHINGTON,143,,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",2
ARKANSAS,5,NEVADA,99,,"SORGHUM, SYRUP - ACRES HARVESTED",0
ARKANSAS,5,NEVADA,99,,"SORGHUM, SYRUP - OPERATIONS WITH AREA HARVESTED",1
