State,State ANSI,County,County ANSI,Zip Code,Data Item,Value
PENNSYLVANIA,42,SCHUYLKILL,107,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,BRADFORD,15,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","2,170"
PENNSYLVANIA,42,LYCOMING,81,,MEASURED IN BU,"3,875"
PENNSYLVANIA,42,LYCOMING,81,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,POTTER,105,,MEASURED IN BU,0
PENNSYLVANIA,42,SUSQUEHANNA,115,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,CRAWFORD,39,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,WARREN,123,,MEASURED IN BU,0
PENNSYLVANIA,42,WARREN,123,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,WARREN,123,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
PENNSYLVANIA,42,ADAMS,1,,MEASURED IN BU,"93,067"
PENNSYLVANIA,42,ADAMS,1,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,580"
PENNSYLVANIA,42,BEDFORD,9,,MEASURED IN BU,"8,700"
PENNSYLVANIA,42,BEDFORD,9,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","4,429"
PENNSYLVANIA,42,CUMBERLAND,41,,MEASURED IN BU,"18,870"
PENNSYLVANIA,42,CUMBERLAND,41,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","2,072"
PENNSYLVANIA,42,FRANKLIN,55,,MEASURED IN BU,"71,951"
PENNSYLVANIA,42,FRANKLIN,55,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","28,262"
PENNSYLVANIA,42,FULTON,57,,MEASURED IN BU,"11,147"
PENNSYLVANIA,42,FULTON,57,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","4,061"
PENNSYLVANIA,42,YORK,133,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,BERKS,11,,MEASURED IN BU,"26,688"
PENNSYLVANIA,42,BERKS,11,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,913"
PENNSYLVANIA,42,CHESTER,29,,MEASURED IN BU,0
PENNSYLVANIA,42,LANCASTER,71,,MEASURED IN BU,"8,227"
PENNSYLVANIA,42,LANCASTER,71,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,025"
PENNSYLVANIA,42,LEBANON,75,,MEASURED IN BU,"40,727"
PENNSYLVANIA,42,LEBANON,75,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,MONTGOMERY,91,,MEASURED IN BU,0
PENNSYLVANIA,42,MONTGOMERY,91,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,SOMERSET,111,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,WASHINGTON,125,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,WESTMORELAND,129,,MEASURED IN BU,"14,100"
PENNSYLVANIA,42,WESTMORELAND,129,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","5,451"
PENNSYLVANIA,42,ARMSTRONG,5,,MEASURED IN BU,0
PENNSYLVANIA,42,BEAVER,7,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",40
PENNSYLVANIA,42,BUTLER,19,,MEASURED IN BU,0
PENNSYLVANIA,42,BUTLER,19,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
PENNSYLVANIA,42,CLARION,31,,MEASURED IN BU,0
PENNSYLVANIA,42,INDIANA,63,,MEASURED IN BU,0
PENNSYLVANIA,42,JEFFERSON,65,,MEASURED IN BU,0
PENNSYLVANIA,42,JEFFERSON,65,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,CALHOUN,17,,MEASURED IN BU,0
SOUTH CAROLINA,45,CALHOUN,17,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",500
SOUTH CAROLINA,45,CLARENDON,27,,MEASURED IN BU,"78,257"
SOUTH CAROLINA,45,LEE,61,,MEASURED IN BU,0
SOUTH CAROLINA,45,LEXINGTON,63,,MEASURED IN BU,"23,931"
SOUTH CAROLINA,45,LEXINGTON,63,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,ORANGEBURG,75,,MEASURED IN BU,0
SOUTH CAROLINA,45,ORANGEBURG,75,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,SUMTER,85,,MEASURED IN BU,"48,564"
SOUTH CAROLINA,45,CHESTERFIELD,25,,MEASURED IN BU,0
SOUTH CAROLINA,45,DARLINGTON,31,,MEASURED IN BU,"16,140"
SOUTH CAROLINA,45,DILLON,33,,MEASURED IN BU,0
SOUTH CAROLINA,45,FLORENCE,41,,MEASURED IN BU,0
SOUTH CAROLINA,45,HORRY,51,,MEASURED IN BU,0
SOUTH CAROLINA,45,MARION,67,,MEASURED IN BU,0
SOUTH CAROLINA,45,MARLBORO,69,,MEASURED IN BU,0
SOUTH CAROLINA,45,MARLBORO,69,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,WILLIAMSBURG,89,,MEASURED IN BU,"15,124"
SOUTH CAROLINA,45,FAIRFIELD,39,,MEASURED IN BU,810
SOUTH CAROLINA,45,LANCASTER,57,,MEASURED IN BU,0
SOUTH CAROLINA,45,ANDERSON,7,,MEASURED IN BU,"21,504"
SOUTH CAROLINA,45,ANDERSON,7,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,LAURENS,59,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,OCONEE,73,,MEASURED IN BU,0
SOUTH CAROLINA,45,PICKENS,77,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,BAMBERG,9,,MEASURED IN BU,0
SOUTH CAROLINA,45,BAMBERG,9,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH CAROLINA,45,BARNWELL,11,,MEASURED IN BU,0
SOUTH CAROLINA,45,BERKELEY,15,,MEASURED IN BU,0
SOUTH CAROLINA,45,JASPER,53,,MEASURED IN BU,0
SOUTH CAROLINA,45,AIKEN,3,,MEASURED IN BU,0
SOUTH CAROLINA,45,NEWBERRY,71,,MEASURED IN BU,0
SOUTH CAROLINA,45,NEWBERRY,71,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","20,856"
SOUTH CAROLINA,45,SALUDA,81,,MEASURED IN BU,"34,916"
SOUTH DAKOTA,46,AURORA,3,,MEASURED IN BU,"54,530"
SOUTH DAKOTA,46,AURORA,3,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","6,635"
SOUTH DAKOTA,46,BEADLE,5,,MEASURED IN BU,0
SOUTH DAKOTA,46,BEADLE,5,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","8,320"
SOUTH DAKOTA,46,BRULE,15,,MEASURED IN BU,"207,315"
SOUTH DAKOTA,46,BRULE,15,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","22,457"
SOUTH DAKOTA,46,BUFFALO,17,,MEASURED IN BU,"109,791"
SOUTH DAKOTA,46,BUFFALO,17,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,HAND,59,,MEASURED IN BU,"196,834"
SOUTH DAKOTA,46,HAND,59,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","5,598"
SOUTH DAKOTA,46,HUGHES,65,,MEASURED IN BU,"442,670"
SOUTH DAKOTA,46,HUGHES,65,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","17,353"
SOUTH DAKOTA,46,HYDE,69,,MEASURED IN BU,"306,532"
SOUTH DAKOTA,46,HYDE,69,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","5,301"
SOUTH DAKOTA,46,JERAULD,73,,MEASURED IN BU,"37,443"
SOUTH DAKOTA,46,JERAULD,73,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","10,600"
SOUTH DAKOTA,46,SULLY,119,,MEASURED IN BU,"456,247"
SOUTH DAKOTA,46,SULLY,119,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","6,144"
SOUTH DAKOTA,46,DAVISON,35,,MEASURED IN BU,"11,900"
SOUTH DAKOTA,46,DAVISON,35,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,HANSON,61,,MEASURED IN BU,"2,300"
SOUTH DAKOTA,46,HANSON,61,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",900
SOUTH DAKOTA,46,KINGSBURY,77,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,MCCOOK,87,,MEASURED IN BU,0
SOUTH DAKOTA,46,MCCOOK,87,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,MINER,97,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,MINNEHAHA,99,,MEASURED IN BU,0
SOUTH DAKOTA,46,SANBORN,111,,MEASURED IN BU,"118,886"
SOUTH DAKOTA,46,SANBORN,111,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","31,026"
SOUTH DAKOTA,46,BROWN,13,,MEASURED IN BU,0
SOUTH DAKOTA,46,BROWN,13,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,EDMUNDS,45,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,FAULK,49,,MEASURED IN BU,0
SOUTH DAKOTA,46,FAULK,49,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,MCPHERSON,89,,MEASURED IN BU,"96,924"
SOUTH DAKOTA,46,MCPHERSON,89,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,POTTER,107,,MEASURED IN BU,0
SOUTH DAKOTA,46,POTTER,107,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,SPINK,115,,MEASURED IN BU,0
SOUTH DAKOTA,46,SPINK,115,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","2,929"
SOUTH DAKOTA,46,WALWORTH,129,,MEASURED IN BU,0
SOUTH DAKOTA,46,WALWORTH,129,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,CLARK,25,,MEASURED IN BU,0
SOUTH DAKOTA,46,DEUEL,39,,MEASURED IN BU,0
SOUTH DAKOTA,46,HAMLIN,57,,MEASURED IN BU,"46,720"
SOUTH DAKOTA,46,BUTTE,19,,MEASURED IN BU,"10,904"
SOUTH DAKOTA,46,BUTTE,19,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","3,288"
SOUTH DAKOTA,46,CORSON,31,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,975"
SOUTH DAKOTA,46,DEWEY,41,,MEASURED IN BU,"59,228"
SOUTH DAKOTA,46,DEWEY,41,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,849"
SOUTH DAKOTA,46,PERKINS,105,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,066"
SOUTH DAKOTA,46,ZIEBACH,137,,MEASURED IN BU,0
SOUTH DAKOTA,46,GREGORY,53,,MEASURED IN BU,"16,740"
SOUTH DAKOTA,46,GREGORY,53,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","5,372"
SOUTH DAKOTA,46,JONES,75,,MEASURED IN BU,"1,566,689"
SOUTH DAKOTA,46,LYMAN,85,,MEASURED IN BU,"2,609,026"
SOUTH DAKOTA,46,LYMAN,85,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","3,686"
SOUTH DAKOTA,46,MELLETTE,95,,MEASURED IN BU,"111,130"
SOUTH DAKOTA,46,TODD,121,,MEASURED IN BU,0
SOUTH DAKOTA,46,TODD,121,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","2,100"
SOUTH DAKOTA,46,TRIPP,123,,MEASURED IN BU,"878,934"
SOUTH DAKOTA,46,TRIPP,123,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","17,079"
SOUTH DAKOTA,46,BON HOMME,9,,MEASURED IN BU,0
SOUTH DAKOTA,46,BON HOMME,9,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,588"
SOUTH DAKOTA,46,CHARLES MIX,23,,MEASURED IN BU,"361,529"
SOUTH DAKOTA,46,CHARLES MIX,23,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","14,860"
SOUTH DAKOTA,46,CLAY,27,,MEASURED IN BU,0
SOUTH DAKOTA,46,CLAY,27,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","5,040"
SOUTH DAKOTA,46,DOUGLAS,43,,MEASURED IN BU,"72,785"
SOUTH DAKOTA,46,DOUGLAS,43,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","2,520"
SOUTH DAKOTA,46,HUTCHINSON,67,,MEASURED IN BU,0
SOUTH DAKOTA,46,HUTCHINSON,67,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","1,660"
SOUTH DAKOTA,46,LINCOLN,83,,MEASURED IN BU,0
SOUTH DAKOTA,46,LINCOLN,83,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","6,000"
SOUTH DAKOTA,46,TURNER,125,,MEASURED IN BU,0
SOUTH DAKOTA,46,YANKTON,135,,MEASURED IN BU,0
SOUTH DAKOTA,46,YANKTON,135,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",252
SOUTH DAKOTA,46,BENNETT,7,,MEASURED IN BU,"119,638"
SOUTH DAKOTA,46,BENNETT,7,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","9,500"
SOUTH DAKOTA,46,CUSTER,33,,MEASURED IN BU,"9,096"
SOUTH DAKOTA,46,FALL RIVER,47,,MEASURED IN BU,0
SOUTH DAKOTA,46,FALL RIVER,47,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,OGLALA LAKOTA,102,,MEASURED IN BU,0
SOUTH DAKOTA,46,HAAKON,55,,MEASURED IN BU,"422,792"
SOUTH DAKOTA,46,HAAKON,55,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","8,420"
SOUTH DAKOTA,46,JACKSON,71,,MEASURED IN BU,0
SOUTH DAKOTA,46,JACKSON,71,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","10,800"
SOUTH DAKOTA,46,MEADE,93,,MEASURED IN BU,"245,137"
SOUTH DAKOTA,46,MEADE,93,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","6,168"
SOUTH DAKOTA,46,PENNINGTON,103,,MEASURED IN BU,0
SOUTH DAKOTA,46,PENNINGTON,103,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
SOUTH DAKOTA,46,STANLEY,117,,MEASURED IN BU,"492,650"
SOUTH DAKOTA,46,STANLEY,117,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,BEDFORD,3,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,GILES,55,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,LINCOLN,103,,MEASURED IN BU,0
TENNESSEE,47,LINCOLN,103,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,MACON,111,,MEASURED IN BU,0
TENNESSEE,47,SUMNER,165,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,BLEDSOE,7,,MEASURED IN BU,0
TENNESSEE,47,BLEDSOE,7,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,BLEDSOE,7,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,CUMBERLAND,35,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,FRANKLIN,51,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,MARION,115,,MEASURED IN BU,0
TENNESSEE,47,MORGAN,129,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,OVERTON,133,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS","12,117"
TENNESSEE,47,VAN BUREN,175,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",898
TENNESSEE,47,WARREN,177,,MEASURED IN BU,0
TENNESSEE,47,WARREN,177,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,DYER,45,,MEASURED IN BU,"133,142"
TENNESSEE,47,LAUDERDALE,97,,MEASURED IN BU,0
TENNESSEE,47,OBION,131,,MEASURED IN BU,0
TENNESSEE,47,SHELBY,157,,MEASURED IN BU,0
TENNESSEE,47,SHELBY,157,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,TIPTON,167,,MEASURED IN BU,"66,365"
TENNESSEE,47,CARTER,19,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,GREENE,59,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,HAWKINS,73,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",852
TENNESSEE,47,MONROE,123,,MEASURED IN BU,0
TENNESSEE,47,MONROE,123,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,RHEA,143,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,SEVIER,155,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,WASHINGTON,179,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,FAYETTE,47,,MEASURED IN BU,0
TENNESSEE,47,GIBSON,53,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,HARDEMAN,69,,MEASURED IN BU,"19,850"
TENNESSEE,47,HARDIN,71,,MEASURED IN BU,"148,017"
TENNESSEE,47,HAYWOOD,75,,MEASURED IN BU,"52,920"
TENNESSEE,47,HENDERSON,77,,MEASURED IN BU,0
TENNESSEE,47,HENRY,79,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TENNESSEE,47,MCNAIRY,109,,MEASURED IN BU,0
TENNESSEE,47,WEAKLEY,183,,MEASURED IN BU,0
TENNESSEE,47,WEAKLEY,183,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,DICKSON,43,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,LAWRENCE,99,,MEASURED IN BU,0
TENNESSEE,47,LAWRENCE,99,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TENNESSEE,47,MONTGOMERY,125,,MEASURED IN BU,0
TENNESSEE,47,WAYNE,181,,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",0
TEXAS,48,BELL,27,,MEASURED IN BU,"728,809"
TEXAS,48,BELL,27,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,BOSQUE,35,,MEASURED IN BU,"100,222"
TEXAS,48,COLLIN,85,,MEASURED IN BU,"465,245"
TEXAS,48,COOKE,97,,MEASURED IN BU,"362,503"
TEXAS,48,CORYELL,99,,MEASURED IN BU,"386,541"
TEXAS,48,DALLAS,113,,MEASURED IN BU,0
TEXAS,48,DELTA,119,,MEASURED IN BU,"42,404"
TEXAS,48,DENTON,121,,MEASURED IN BU,"579,298"
TEXAS,48,ELLIS,139,,MEASURED IN BU,"452,915"
TEXAS,48,FALLS,145,,MEASURED IN BU,"200,865"
TEXAS,48,FALLS,145,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,FANNIN,147,,MEASURED IN BU,0
TEXAS,48,GRAYSON,181,,MEASURED IN BU,"454,520"
TEXAS,48,GRAYSON,181,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","2,531"
TEXAS,48,HAMILTON,193,,MEASURED IN BU,"78,904"
TEXAS,48,HILL,217,,MEASURED IN BU,"291,472"
TEXAS,48,HILL,217,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,HUNT,231,,MEASURED IN BU,"27,920"
TEXAS,48,JOHNSON,251,,MEASURED IN BU,"229,350"
TEXAS,48,JOHNSON,251,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,KAUFMAN,257,,MEASURED IN BU,0
TEXAS,48,LAMAR,277,,MEASURED IN BU,0
TEXAS,48,LIMESTONE,293,,MEASURED IN BU,"46,560"
TEXAS,48,MCLENNAN,309,,MEASURED IN BU,"344,776"
TEXAS,48,MCLENNAN,309,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","7,376"
TEXAS,48,MILAM,331,,MEASURED IN BU,"911,715"
TEXAS,48,MILAM,331,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,NAVARRO,349,,MEASURED IN BU,"466,790"
TEXAS,48,NAVARRO,349,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,ROCKWALL,397,,MEASURED IN BU,"315,935"
TEXAS,48,TARRANT,439,,MEASURED IN BU,0
TEXAS,48,WILLIAMSON,491,,MEASURED IN BU,"647,319"
TEXAS,48,KLEBERG,273,,MEASURED IN BU,"1,366,285"
TEXAS,48,NUECES,355,,MEASURED IN BU,"10,486,736"
TEXAS,48,REFUGIO,391,,MEASURED IN BU,"1,994,908"
TEXAS,48,SAN PATRICIO,409,,MEASURED IN BU,"6,356,318"
TEXAS,48,ARCHER,9,,MEASURED IN BU,0
TEXAS,48,BROWN,49,,MEASURED IN BU,0
TEXAS,48,BROWN,49,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,CALLAHAN,59,,MEASURED IN BU,0
TEXAS,48,CLAY,77,,MEASURED IN BU,"22,584"
TEXAS,48,COMANCHE,93,,MEASURED IN BU,"23,262"
TEXAS,48,COMANCHE,93,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","12,561"
TEXAS,48,EASTLAND,133,,MEASURED IN BU,0
TEXAS,48,ERATH,143,,MEASURED IN BU,"113,737"
TEXAS,48,ERATH,143,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","16,091"
TEXAS,48,JACK,237,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,MILLS,333,,MEASURED IN BU,0
TEXAS,48,MONTAGUE,337,,MEASURED IN BU,0
TEXAS,48,STEPHENS,429,,MEASURED IN BU,"11,601"
TEXAS,48,THROCKMORTON,447,,MEASURED IN BU,0
TEXAS,48,WISE,497,,MEASURED IN BU,"63,700"
TEXAS,48,BOWIE,37,,MEASURED IN BU,0
TEXAS,48,BOWIE,37,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,CASS,67,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","3,018"
TEXAS,48,FRANKLIN,159,,MEASURED IN BU,0
TEXAS,48,FRANKLIN,159,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,HOPKINS,223,,MEASURED IN BU,0
TEXAS,48,HOPKINS,223,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,SHELBY,419,,MEASURED IN BU,0
TEXAS,48,VAN ZANDT,467,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,BRAZOS,41,,MEASURED IN BU,"136,433"
TEXAS,48,BRAZOS,41,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,GRIMES,185,,MEASURED IN BU,0
TEXAS,48,LEON,289,,MEASURED IN BU,0
TEXAS,48,ROBERTSON,395,,MEASURED IN BU,"336,335"
TEXAS,48,ROBERTSON,395,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,SAN JACINTO,407,,MEASURED IN BU,0
TEXAS,48,WALLER,473,,MEASURED IN BU,"90,474"
TEXAS,48,BLANCO,31,,MEASURED IN BU,0
TEXAS,48,COKE,81,,MEASURED IN BU,0
TEXAS,48,COKE,81,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,CONCHO,95,,MEASURED IN BU,"208,799"
TEXAS,48,GILLESPIE,171,,MEASURED IN BU,"70,495"
TEXAS,48,GILLESPIE,171,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,IRION,235,,MEASURED IN BU,0
TEXAS,48,IRION,235,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,KENDALL,259,,MEASURED IN BU,0
TEXAS,48,MCCULLOCH,307,,MEASURED IN BU,"36,366"
TEXAS,48,REAGAN,383,,MEASURED IN BU,"43,575"
TEXAS,48,SCHLEICHER,413,,MEASURED IN BU,"41,341"
TEXAS,48,TOM GREEN,451,,MEASURED IN BU,"431,228"
TEXAS,48,TOM GREEN,451,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,UPTON,461,,MEASURED IN BU,"75,786"
TEXAS,48,UVALDE,463,,MEASURED IN BU,"421,146"
TEXAS,48,CAMERON,61,,MEASURED IN BU,"3,558,813"
TEXAS,48,HIDALGO,215,,MEASURED IN BU,"4,851,324"
TEXAS,48,HIDALGO,215,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,STARR,427,,MEASURED IN BU,"872,659"
TEXAS,48,WILLACY,489,,MEASURED IN BU,"5,758,754"
TEXAS,48,WILLACY,489,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,ARMSTRONG,11,,MEASURED IN BU,"416,912"
TEXAS,48,BRISCOE,45,,MEASURED IN BU,"199,021"
TEXAS,48,BRISCOE,45,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","11,250"
TEXAS,48,CARSON,65,,MEASURED IN BU,"2,650,733"
TEXAS,48,CARSON,65,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",0
TEXAS,48,CASTRO,69,,MEASURED IN BU,"742,081"
TEXAS,48,CASTRO,69,,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS","214,262"
TEXAS,48,DALLAM,111,,MEASURED IN BU,"1,017,863"
