time,latitude,longitude,tmpsfc,tmp2m,ugrd10m,vgrd10m
UTC,degrees_north,degrees_east,K,K,m s-1,m s-1
2023-02-15T12:00:00Z,20,115,296.55777,292.81912,-9.9907055,-8.571973
2023-02-15T12:00:00Z,20,120,298.05777,295.94913,-12.700706,-8.661972
2023-02-15T12:00:00Z,20,125,297.85776,295.14914,-7.4407053,-11.671972
2023-02-15T12:00:00Z,20,130,297.95776,296.53912,-5.1107054,-5.9619727
2023-02-15T12:00:00Z,25,60,297.25778,297.80914,1.1792943,3.1780274
2023-02-15T12:00:00Z,25,65,296.35776,296.51913,3.1792943,1.1380273
2023-02-15T12:00:00Z,25,70,310.05777,308.05914,2.2292943,-0.16197266
2023-02-15T12:00:00Z,25,75,301.15778,302.79913,0.059294432,-3.0319726
2023-02-15T12:00:00Z,25,80,297.85776,299.67914,1.9792944,-2.3519726
2023-02-15T12:00:00Z,25,85,289.55777,294.65915,0.04929443,-0.89197266
2023-02-15T12:00:00Z,25,90,292.55777,294.75912,3.9092944,1.5680273
2023-02-15T12:00:00Z,25,95,295.45776,295.84912,0.9892944,-0.90197265
2023-02-15T12:00:00Z,25,100,282.95776,285.22913,1.3292944,1.7080274
2023-02-15T12:00:00Z,25,105,281.85776,282.90915,-1.5907055,-0.40197265
2023-02-15T12:00:00Z,25,110,280.85776,281.64914,-1.2307055,-1.8519726
2023-02-15T12:00:00Z,25,115,277.75778,278.53912,1.4392945,-1.9219726
2023-02-15T12:00:00Z,25,120,289.25778,285.25912,-11.480705,-11.161972
2023-02-15T12:00:00Z,25,125,295.55777,289.21915,-3.6207056,-12.341972
2023-02-15T12:00:00Z,25,130,295.45776,291.94913,-1.5607055,-10.391973
2023-02-15T12:00:00Z,30,60,298.05777,295.19913,4.2692943,10.978027
2023-02-15T12:00:00Z,30,65,300.65778,300.86914,-1.5607055,6.048027
2023-02-15T12:00:00Z,30,70,299.45776,298.42914,3.1692944,1.9980273
2023-02-15T12:00:00Z,30,75,301.45776,302.55914,2.8592944,-2.6919725
2023-02-15T12:00:00Z,30,80,284.35776,287.20914,-0.17070556,0.9680273
2023-02-15T12:00:00Z,30,85,264.25778,263.77914,6.8192945,-2.5819726
2023-02-15T12:00:00Z,30,90,261.15778,263.03912,1.6192944,-8.191973
2023-02-15T12:00:00Z,30,95,272.95776,272.40915,1.4092944,-0.92197263
2023-02-15T12:00:00Z,30,100,266.35776,268.77914,2.7592943,3.9880273
2023-02-15T12:00:00Z,30,105,282.35776,282.09912,-2.1907055,0.35802734
2023-02-15T12:00:00Z,30,110,275.15778,275.59912,-0.11070556,0.9680273
2023-02-15T12:00:00Z,30,115,279.15778,280.31912,-1.4307055,0.72802734
2023-02-15T12:00:00Z,30,120,275.85776,276.78912,-1.2607056,-0.101972654
2023-02-15T12:00:00Z,30,125,286.25778,282.24915,0.3592944,-10.551972
2023-02-15T12:00:00Z,30,130,293.85776,286.74915,-0.45070556,-7.3019724
2023-02-15T12:00:00Z,35,60,287.45776,284.71915,2.8392944,3.2080274
2023-02-15T12:00:00Z,35,65,273.15778,276.03912,-1.6507056,4.408027
2023-02-15T12:00:00Z,35,70,274.05777,275.86914,1.1192944,-1.3819727
2023-02-15T12:00:00Z,35,75,259.45776,263.71915,-2.4007056,1.1480273
2023-02-15T12:00:00Z,35,80,266.15778,266.73914,7.139294,2.8780272
2023-02-15T12:00:00Z,35,85,258.05777,262.57913,7.7492943,0.5580273
2023-02-15T12:00:00Z,35,90,262.15778,263.78912,7.4192944,-0.7519726
2023-02-15T12:00:00Z,35,95,264.05777,265.98914,3.6592944,0.52802736
2023-02-15T12:00:00Z,35,100,259.95776,263.63913,3.1992943,1.6480273
2023-02-15T12:00:00Z,35,105,268.85776,270.78912,-0.16070557,0.24802734
2023-02-15T12:00:00Z,35,110,276.45776,277.59912,-2.7107055,-3.6019726
2023-02-15T12:00:00Z,35,115,276.85776,278.68915,-0.66070557,1.4880273
2023-02-15T12:00:00Z,35,120,277.55777,276.77914,0.70929444,-2.5019727
2023-02-15T12:00:00Z,35,125,280.15778,277.25912,1.1992944,-3.3719726
2023-02-15T12:00:00Z,35,130,286.65778,279.17914,-5.5507054,-5.5319724
2023-02-15T12:00:00Z,40,60,280.25778,280.41913,-6.5007052,0.038027342
2023-02-15T12:00:00Z,40,65,278.05777,278.04913,-3.8807056,-3.9519725
2023-02-15T12:00:00Z,40,70,274.25778,274.86914,-4.5807056,-0.8719726
2023-02-15T12:00:00Z,40,75,263.05777,263.79913,0.6192944,2.8780272
2023-02-15T12:00:00Z,40,80,271.85776,275.09912,-2.2807055,-0.24197266
2023-02-15T12:00:00Z,40,85,275.55777,276.99915,-2.9207056,-1.4219726
2023-02-15T12:00:00Z,40,90,275.35776,277.23914,0.28929442,-3.0619726
2023-02-15T12:00:00Z,40,95,271.25778,273.21915,1.7392944,-0.52197266
2023-02-15T12:00:00Z,40,100,267.85776,271.35913,3.8092945,2.4680274
2023-02-15T12:00:00Z,40,105,267.85776,270.27914,2.9092944,0.27802733
2023-02-15T12:00:00Z,40,110,267.65778,269.01913,2.7992945,2.4980273
2023-02-15T12:00:00Z,40,115,263.95776,265.44913,-0.87070554,2.0280273
2023-02-15T12:00:00Z,40,120,272.45776,270.81912,2.3192945,3.1180272
2023-02-15T12:00:00Z,40,125,268.05777,269.28912,0.06929443,-0.14197265
2023-02-15T12:00:00Z,40,130,278.85776,270.05914,-2.2707055,0.19802734
2023-02-15T12:00:00Z,45,60,278.95776,275.60913,-4.8507056,3.8580272
2023-02-15T12:00:00Z,45,65,273.45776,273.66913,-4.3507056,-0.07197265
2023-02-15T12:00:00Z,45,70,264.65778,267.04913,-2.7007055,-1.5219727
2023-02-15T12:00:00Z,45,75,269.95776,271.79913,1.8992944,-1.9519726
2023-02-15T12:00:00Z,45,80,249.25777,254.81914,1.8192943,3.4580274
2023-02-15T12:00:00Z,45,85,257.05777,261.55914,-1.6707056,-1.2619727
2023-02-15T12:00:00Z,45,90,266.95776,266.66913,0.04929443,0.06802734
2023-02-15T12:00:00Z,45,95,260.15778,261.95914,1.8392944,2.2180274
2023-02-15T12:00:00Z,45,100,262.95776,264.40915,0.18929443,2.1780274
2023-02-15T12:00:00Z,45,105,266.05777,267.72913,0.6092944,-2.2319727
2023-02-15T12:00:00Z,45,110,266.55777,268.08914,4.099294,-0.25197265
2023-02-15T12:00:00Z,45,115,261.15778,262.51913,3.9692943,1.1480273
2023-02-15T12:00:00Z,45,120,259.75778,261.80914,0.70929444,1.1580273
2023-02-15T12:00:00Z,45,125,258.25778,260.05914,-0.100705564,2.8280272
2023-02-15T12:00:00Z,45,130,249.95776,252.08914,0.5692944,0.8380273
2023-02-15T12:00:00Z,50,60,269.05777,268.98914,-1.2207055,5.678027
2023-02-15T12:00:00Z,50,65,260.85776,263.70914,0.41929442,1.9380273
2023-02-15T12:00:00Z,50,70,257.35776,261.65915,0.19929443,-1.4819726
2023-02-15T12:00:00Z,50,75,264.25778,265.02914,2.5392945,0.38802734
2023-02-15T12:00:00Z,50,80,265.25778,266.62912,-2.4707055,3.3080273
2023-02-15T12:00:00Z,50,85,252.35777,258.97913,-1.2207055,0.24802734
2023-02-15T12:00:00Z,50,90,248.65776,253.36914,3.1192944,-2.0419726
2023-02-15T12:00:00Z,50,95,239.85777,245.22914,0.11929443,0.84802735
2023-02-15T12:00:00Z,50,100,247.65776,251.47914,1.5092944,0.17802735
2023-02-15T12:00:00Z,50,105,251.15776,254.18913,1.6292944,-0.70197266
2023-02-15T12:00:00Z,50,110,259.55777,260.13913,2.0592945,-0.9319726
2023-02-15T12:00:00Z,50,115,251.25777,254.81914,0.7892944,-0.09197266
2023-02-15T12:00:00Z,50,120,251.95776,253.73914,-0.87070554,1.5880274
2023-02-15T12:00:00Z,50,125,252.75777,254.18913,-0.73070556,1.5180273
2023-02-15T12:00:00Z,50,130,245.95776,248.31914,-1.0307056,0.8180273
2023-03-02T12:00:00Z,20,60,299.66318,298.63425,-0.6617822,1.5162646
2023-03-02T12:00:00Z,20,65,298.8632,298.41425,-1.5917822,-1.9237353
2023-03-02T12:00:00Z,20,70,299.3632,299.71426,0.43821776,-2.4237354
2023-03-02T12:00:00Z,20,75,307.66318,305.27426,0.018217772,2.6462646
2023-03-02T12:00:00Z,20,80,305.8632,306.54425,0.28821775,-2.8837352
2023-03-02T12:00:00Z,20,85,303.3632,304.70425,-2.371782,2.4662645
2023-03-02T12:00:00Z,20,90,299.4632,299.43427,1.2382177,-4.5637355
2023-03-02T12:00:00Z,20,95,302.9632,305.04425,-3.0517821,-0.33373535
2023-03-02T12:00:00Z,20,100,298.4632,299.86426,-1.0517823,0.91626465
2023-03-02T12:00:00Z,20,105,289.3632,289.99426,-1.0417823,0.34626463
2023-03-02T12:00:00Z,20,110,292.66318,293.37424,-7.651782,-0.59373534
2023-03-02T12:00:00Z,20,115,295.5632,294.39426,-11.371782,-6.083735
2023-03-02T12:00:00Z,20,120,297.26318,295.86426,-10.941782,-9.243735
2023-03-02T12:00:00Z,20,125,296.66318,295.96426,-6.251782,-8.5437355
2023-03-02T12:00:00Z,20,130,298.0632,296.93427,-5.111782,-9.833735
2023-03-02T12:00:00Z,25,60,296.9632,296.97424,-4.901782,1.5262647
2023-03-02T12:00:00Z,25,65,297.0632,297.08426,1.3382177,0.59626466
2023-03-02T12:00:00Z,25,70,311.9632,307.46426,0.57821774,-1.1637353
2023-03-02T12:00:00Z,25,75,305.0632,305.04425,0.75821775,0.39626464
2023-03-02T12:00:00Z,25,80,304.8632,305.51425,2.0082178,-2.5937352
2023-03-02T12:00:00Z,25,85,300.9632,303.55426,3.2582178,-2.0337353
2023-03-02T12:00:00Z,25,90,295.8632,300.14426,1.2182177,1.2962646
2023-03-02T12:00:00Z,25,95,296.4632,297.00424,0.36821777,-0.49373534
2023-03-02T12:00:00Z,25,100,283.4632,285.75424,1.8182178,1.2562646
2023-03-02T12:00:00Z,25,105,284.26318,283.98425,-1.2517822,-0.39373535
2023-03-02T12:00:00Z,25,110,290.4632,291.48425,-0.7717822,-1.9237353
2023-03-02T12:00:00Z,25,115,286.4632,287.93427,0.10821777,-1.4737353
2023-03-02T12:00:00Z,25,120,292.16318,288.68427,-10.441782,-10.473735
2023-03-02T12:00:00Z,25,125,294.76318,290.61426,-5.501782,-9.823735
2023-03-02T12:00:00Z,25,130,294.9632,291.60425,-3.4617822,-10.333735
2023-03-02T12:00:00Z,30,60,298.16318,290.92426,4.6882176,2.9862645
2023-03-02T12:00:00Z,30,65,295.5632,291.24426,0.29821777,8.4562645
2023-03-02T12:00:00Z,30,70,294.8632,291.53424,2.1782176,1.9762646
2023-03-02T12:00:00Z,30,75,303.3632,303.33426,3.3082178,-0.75373536
2023-03-02T12:00:00Z,30,80,286.8632,288.69424,1.2082177,-0.57373536
2023-03-02T12:00:00Z,30,85,264.5632,262.88425,8.288218,0.91626465
2023-03-02T12:00:00Z,30,90,261.76318,264.07425,0.20821777,0.5762646
2023-03-02T12:00:00Z,30,95,272.16318,271.94424,-0.2517822,1.5662646
2023-03-02T12:00:00Z,30,100,267.76318,266.95425,0.94821775,-1.3337353
2023-03-02T12:00:00Z,30,105,286.8632,287.22424,-1.1417822,1.5462646
2023-03-02T12:00:00Z,30,110,278.4632,279.45425,0.008217773,0.35626465
2023-03-02T12:00:00Z,30,115,283.5632,285.36426,-1.9417822,1.4462646
2023-03-02T12:00:00Z,30,120,279.5632,280.79425,-1.3317822,-0.26373535
2023-03-02T12:00:00Z,30,125,285.76318,281.53424,-1.1017822,-9.983735
2023-03-02T12:00:00Z,30,130,294.16318,286.20425,0.49821776,-11.493735
2023-03-02T12:00:00Z,35,60,289.66318,285.22424,6.718218,2.4362645
2023-03-02T12:00:00Z,35,65,275.4632,274.65427,-1.5017822,2.6762645
2023-03-02T12:00:00Z,35,70,275.16318,273.10425,0.51821774,1.6062646
2023-03-02T12:00:00Z,35,75,268.3632,267.66425,0.12821777,1.3962647
2023-03-02T12:00:00Z,35,80,267.3632,265.67426,7.4582176,4.5662646
2023-03-02T12:00:00Z,35,85,259.16318,263.37424,6.5882177,-0.19373535
2023-03-02T12:00:00Z,35,90,262.66318,262.40427,-3.2717822,-2.5737352
2023-03-02T12:00:00Z,35,95,260.76318,263.00424,3.0182178,-2.3237352
2023-03-02T12:00:00Z,35,100,260.0632,262.84424,0.9882178,-1.4737353
2023-03-02T12:00:00Z,35,105,275.9632,276.23425,0.88821775,1.0962646
2023-03-02T12:00:00Z,35,110,281.4632,284.17426,1.4182178,0.8962646
2023-03-02T12:00:00Z,35,115,283.0632,284.71426,-0.11178222,3.6962645
2023-03-02T12:00:00Z,35,120,278.5632,278.98425,-1.6217822,6.9462643
2023-03-02T12:00:00Z,35,125,280.26318,278.33426,2.6282177,-5.0537353
2023-03-02T12:00:00Z,35,130,286.8632,279.83426,1.3382177,2.1062646
2023-03-02T12:00:00Z,40,60,294.3632,293.78424,4.468218,1.6462646
2023-03-02T12:00:00Z,40,65,292.76318,293.70425,3.0382178,7.2562647
2023-03-02T12:00:00Z,40,70,284.16318,283.48425,-2.0117822,-1.8937353
2023-03-02T12:00:00Z,40,75,250.86319,259.52426,1.9382178,0.16626464
2023-03-02T12:00:00Z,40,80,281.66318,283.70425,0.77821773,1.4562646
2023-03-02T12:00:00Z,40,85,282.16318,283.56424,0.13821778,0.61626464
2023-03-02T12:00:00Z,40,90,281.16318,283.50424,1.4082178,-2.4037354
2023-03-02T12:00:00Z,40,95,274.9632,277.91425,0.49821776,-1.2737353
2023-03-02T12:00:00Z,40,100,274.5632,277.54425,4.718218,1.2762647
2023-03-02T12:00:00Z,40,105,272.76318,275.30426,5.028218,-2.0437353
2023-03-02T12:00:00Z,40,110,274.66318,276.68427,3.8182178,-0.82373536
2023-03-02T12:00:00Z,40,115,270.8632,274.12424,2.0882177,2.4862647
2023-03-02T12:00:00Z,40,120,273.4632,276.18427,6.1282177,6.3962646
2023-03-02T12:00:00Z,40,125,268.0632,269.31424,-0.6417822,1.1862646
2023-03-02T12:00:00Z,40,130,277.5632,276.87424,6.1382174,7.0762644
2023-03-02T12:00:00Z,45,60,279.4632,278.82425,3.7582176,-1.1537353
2023-03-02T12:00:00Z,45,65,283.66318,284.16425,3.6082177,-1.0737354
2023-03-02T12:00:00Z,45,70,285.5632,287.61426,3.2882178,5.2462645
2023-03-02T12:00:00Z,45,75,286.4632,288.66425,-3.341782,3.8462646
2023-03-02T12:00:00Z,45,80,254.6632,261.17426,0.25821778,4.4662647
2023-03-02T12:00:00Z,45,85,262.3632,266.60425,-0.7717822,-1.0437354
2023-03-02T12:00:00Z,45,90,272.16318,274.51425,-1.9817822,0.48626465
2023-03-02T12:00:00Z,45,95,264.5632,268.45425,1.3082178,2.5462646
2023-03-02T12:00:00Z,45,100,269.3632,271.30426,1.5682178,-0.013735351
2023-03-02T12:00:00Z,45,105,269.66318,272.91425,5.8382177,0.41626465
2023-03-02T12:00:00Z,45,110,272.4632,276.04425,4.798218,0.41626465
2023-03-02T12:00:00Z,45,115,265.76318,268.62424,3.1782176,-1.7137353
2023-03-02T12:00:00Z,45,120,265.66318,268.39426,1.9482177,-0.6037353
2023-03-02T12:00:00Z,45,125,269.9632,272.16425,1.6682178,3.6362646
2023-03-02T12:00:00Z,45,130,261.4632,263.04425,0.048217773,1.4462646
2023-03-02T12:00:00Z,50,60,263.9632,265.81424,4.1482177,-0.05373535
2023-03-02T12:00:00Z,50,65,271.76318,271.79425,3.8982177,1.2862647
2023-03-02T12:00:00Z,50,70,271.9632,272.38425,4.3082175,2.4162645
2023-03-02T12:00:00Z,50,75,272.76318,273.34424,8.018218,4.7462645
2023-03-02T12:00:00Z,50,80,273.16318,276.05426,1.9882177,8.676265
2023-03-02T12:00:00Z,50,85,260.9632,266.03424,-0.3817822,2.5162647
2023-03-02T12:00:00Z,50,90,256.0632,261.64426,1.8382177,-1.1937354
2023-03-02T12:00:00Z,50,95,250.86319,255.56425,0.12821777,-0.51373535
2023-03-02T12:00:00Z,50,100,265.3632,267.86426,1.4182178,1.7262646
2023-03-02T12:00:00Z,50,105,261.66318,264.58426,1.7482177,-0.65373534
2023-03-02T12:00:00Z,50,110,259.76318,261.73425,1.1682178,1.0662646
2023-03-02T12:00:00Z,50,115,265.0632,267.88425,2.5182178,-1.4437354
2023-03-02T12:00:00Z,50,120,254.86319,257.79425,0.62821776,2.5262647
2023-03-02T12:00:00Z,50,125,254.36319,257.81424,0.09821777,-0.75373536
2023-03-02T12:00:00Z,50,130,262.76318,263.37424,0.078217775,-0.33373535
2023-03-17T12:00:00Z,20,60,299.8,299.45676,3.7907445,3.694126
2023-03-17T12:00:00Z,20,65,299.69998,299.65677,3.0107446,-0.795874
2023-03-17T12:00:00Z,20,70,299.69998,299.65677,5.0107446,-1.845874
2023-03-17T12:00:00Z,20,75,304.4,302.25677,-0.81925535,0.69412595
2023-03-17T12:00:00Z,20,80,303.09998,303.15677,0.9607446,0.81412596
2023-03-17T12:00:00Z,20,85,300.09998,299.75677,-0.61925536,1.224126
2023-03-17T12:00:00Z,20,90,300.4,300.15677,2.7907445,0.9041259
2023-03-17T12:00:00Z,20,95,305.09998,306.35678,-1.0592554,0.96412593
2023-03-17T12:00:00Z,20,100,299.49997,300.35678,-0.48925537,0.47412595
2023-03-17T12:00:00Z,20,105,291.3,291.95676,-1.0692554,0.71412593
2023-03-17T12:00:00Z,20,110,294.69998,296.25677,-4.8792553,1.0341259
2023-03-17T12:00:00Z,20,115,296.19998,295.95676,-5.7992554,-2.5658739
2023-03-17T12:00:00Z,20,120,298.69998,298.15677,-7.209255,-0.21587402
2023-03-17T12:00:00Z,20,125,297.9,297.55676,-4.8992553,1.474126
2023-03-17T12:00:00Z,20,130,298.09998,297.25677,-7.7392554,-1.685874
2023-03-17T12:00:00Z,25,60,298.4,299.15677,7.8307443,2.354126
2023-03-17T12:00:00Z,25,65,298.4,298.45676,2.9707446,3.064126
2023-03-17T12:00:00Z,25,70,312.19998,306.55676,1.6407446,-3.445874
2023-03-17T12:00:00Z,25,75,303.09998,301.55676,8.340744,-2.075874
2023-03-17T12:00:00Z,25,80,298.99997,298.15677,7.5907445,1.094126
2023-03-17T12:00:00Z,25,85,301.9,302.35678,-4.3392553,-1.165874
2023-03-17T12:00:00Z,25,90,298.09998,300.35678,1.9307445,-0.535874
2023-03-17T12:00:00Z,25,95,298.19998,298.35678,0.48074463,-0.585874
2023-03-17T12:00:00Z,25,100,288.9,290.45676,5.6107445,2.2741258
2023-03-17T12:00:00Z,25,105,289.49997,290.65677,-1.8292553,0.21412598
2023-03-17T12:00:00Z,25,110,285.09998,283.95676,-2.0192554,-1.885874
2023-03-17T12:00:00Z,25,115,289.59998,289.15677,1.3207446,-2.5758739
2023-03-17T12:00:00Z,25,120,293.8,292.55676,-0.009255371,1.2841259
2023-03-17T12:00:00Z,25,125,296.19998,295.75677,2.3607445,4.824126
2023-03-17T12:00:00Z,25,130,294.99997,294.75677,-3.8492553,3.9641259
2023-03-17T12:00:00Z,30,60,306.59998,297.95676,6.5107446,3.184126
2023-03-17T12:00:00Z,30,65,307.69998,300.65677,-0.46925536,2.2441258
2023-03-17T12:00:00Z,30,70,297.69998,291.05676,-2.3692553,-2.385874
2023-03-17T12:00:00Z,30,75,303.3,302.95676,-0.25925538,-0.545874
2023-03-17T12:00:00Z,30,80,285.19998,286.05676,-1.4292554,0.09412597
2023-03-17T12:00:00Z,30,85,265.4,263.55676,7.0307446,1.514126
2023-03-17T12:00:00Z,30,90,259.59998,265.35678,5.0807447,6.4441257
2023-03-17T12:00:00Z,30,95,273.8,274.05676,-0.70925534,1.974126
2023-03-17T12:00:00Z,30,100,268.59998,270.45676,2.4807446,2.7941258
2023-03-17T12:00:00Z,30,105,286.69998,287.35678,-0.6692554,-3.945874
2023-03-17T12:00:00Z,30,110,277.9,277.25677,-0.69925535,1.094126
2023-03-17T12:00:00Z,30,115,281.09998,280.85678,1.5307446,0.27412596
2023-03-17T12:00:00Z,30,120,280.19998,280.05676,-0.56925535,-1.305874
2023-03-17T12:00:00Z,30,125,287.4,286.95676,-2.3492553,-7.1958737
2023-03-17T12:00:00Z,30,130,295.19998,294.05676,2.6507447,10.3341255
2023-03-17T12:00:00Z,35,60,297.8,290.35678,4.3807445,2.564126
2023-03-17T12:00:00Z,35,65,287.59998,283.75677,0.76074463,-0.665874
2023-03-17T12:00:00Z,35,70,279.99997,276.35678,-0.86925536,1.9041259
2023-03-17T12:00:00Z,35,75,266.49997,267.85678,0.26074463,2.694126
2023-03-17T12:00:00Z,35,80,269.8,268.05676,8.700745,1.0541259
2023-03-17T12:00:00Z,35,85,267.99997,266.15677,0.12074462,-9.985874
2023-03-17T12:00:00Z,35,90,267.8,268.15677,7.3407445,-1.355874
2023-03-17T12:00:00Z,35,95,271.49997,272.05676,1.9007446,-3.3158739
2023-03-17T12:00:00Z,35,100,271.9,272.15677,-1.5992553,-2.165874
2023-03-17T12:00:00Z,35,105,281.59998,281.25677,-2.2892554,1.1641259
2023-03-17T12:00:00Z,35,110,280.09998,281.35678,-0.109255366,0.014125977
2023-03-17T12:00:00Z,35,115,280.19998,280.45676,-0.73925537,3.184126
2023-03-17T12:00:00Z,35,120,279.8,279.35678,-3.6792552,-1.505874
2023-03-17T12:00:00Z,35,125,280.49997,279.85678,-1.8092554,-6.095874
2023-03-17T12:00:00Z,35,130,287.4,283.95676,-6.0892553,-3.965874
2023-03-17T12:00:00Z,40,60,297.09998,294.65677,-6.289255,-2.195874
2023-03-17T12:00:00Z,40,65,302.59998,298.55676,0.63074464,0.974126
2023-03-17T12:00:00Z,40,70,291.59998,288.15677,1.4207445,-1.905874
2023-03-17T12:00:00Z,40,75,257.9,265.45676,3.6307445,-2.465874
2023-03-17T12:00:00Z,40,80,288.4,289.05676,-2.1192553,-0.025874022
2023-03-17T12:00:00Z,40,85,289.19998,290.15677,1.1407446,0.94412595
2023-03-17T12:00:00Z,40,90,286.8,288.95676,2.4707446,0.47412595
2023-03-17T12:00:00Z,40,95,283.09998,284.05676,2.7507446,-1.085874
2023-03-17T12:00:00Z,40,100,279.19998,281.35678,-5.6692553,-0.15587401
2023-03-17T12:00:00Z,40,105,273.99997,274.75677,-1.5492554,-3.475874
2023-03-17T12:00:00Z,40,110,272.99997,274.45676,1.7107446,-1.775874
2023-03-17T12:00:00Z,40,115,272.69998,273.25677,1.3907446,-2.535874
2023-03-17T12:00:00Z,40,120,274.8,276.35678,4.2807446,4.264126
2023-03-17T12:00:00Z,40,125,272.9,274.95676,1.1707447,-0.935874
2023-03-17T12:00:00Z,40,130,277.19998,277.45676,1.6907446,2.544126
2023-03-17T12:00:00Z,45,60,280.3,281.45676,-5.159255,-4.415874
2023-03-17T12:00:00Z,45,65,286.49997,284.65677,-6.019255,-4.565874
2023-03-17T12:00:00Z,45,70,284.8,282.35678,-3.1892552,-4.075874
2023-03-17T12:00:00Z,45,75,281.19998,277.45676,2.0407445,-5.705874
2023-03-17T12:00:00Z,45,80,260.99997,261.45676,0.9807446,4.4441257
2023-03-17T12:00:00Z,45,85,284.9,285.55676,-1.8292553,-2.845874
2023-03-17T12:00:00Z,45,90,279.59998,280.55676,-7.639255,-0.26587403
2023-03-17T12:00:00Z,45,95,271.9,270.75677,-0.76925534,-0.13587402
2023-03-17T12:00:00Z,45,100,270.59998,271.95676,-0.40925536,2.374126
2023-03-17T12:00:00Z,45,105,267.9,270.85678,1.7707446,1.3041259
2023-03-17T12:00:00Z,45,110,270.99997,273.35678,4.7207446,1.094126
2023-03-17T12:00:00Z,45,115,265.3,267.55676,3.8207445,-1.4858739
2023-03-17T12:00:00Z,45,120,266.09998,268.75677,1.8107446,-1.505874
2023-03-17T12:00:00Z,45,125,271.8,273.95676,2.3507445,2.4641259
2023-03-17T12:00:00Z,45,130,268.49997,269.65677,2.0807445,1.754126
2023-03-17T12:00:00Z,50,60,272.59998,273.95676,-1.5192553,-0.07587402
2023-03-17T12:00:00Z,50,65,277.4,275.65677,-3.3092554,-2.0458739
2023-03-17T12:00:00Z,50,70,265.9,267.85678,-2.5092554,-0.45587403
2023-03-17T12:00:00Z,50,75,264.99997,267.05676,1.8107446,-3.3258739
2023-03-17T12:00:00Z,50,80,269.3,270.65677,-2.5092554,-2.535874
2023-03-17T12:00:00Z,50,85,267.3,270.35678,-1.3692553,-1.025874
2023-03-17T12:00:00Z,50,90,268.49997,268.95676,0.7307446,1.014126
2023-03-17T12:00:00Z,50,95,252.69998,259.65677,0.16074462,0.08412597
2023-03-17T12:00:00Z,50,100,259.4,262.95676,-0.19925536,0.594126
2023-03-17T12:00:00Z,50,105,261.19998,263.65677,1.3607446,-1.075874
2023-03-17T12:00:00Z,50,110,256.49997,258.75677,0.9807446,1.124126
2023-03-17T12:00:00Z,50,115,261.99997,265.45676,3.2307446,-0.525874
2023-03-17T12:00:00Z,50,120,257.09998,259.85678,1.7707446,2.364126
2023-03-17T12:00:00Z,50,125,262.69998,264.25677,1.6507446,0.50412595
2023-03-17T12:00:00Z,50,130,260.3,262.55676,1.3507446,1.204126
2023-04-01T12:00:00Z,20,60,299.55978,299.4389,3.4780786,3.9949608
2023-04-01T12:00:00Z,20,65,299.25977,298.8389,3.3080785,0.5649609
2023-04-01T12:00:00Z,20,70,299.85977,299.3389,4.1880784,-0.575039
2023-04-01T12:00:00Z,20,75,309.45978,304.9389,1.5380785,-2.905039
2023-04-01T12:00:00Z,20,80,309.15976,308.2389,2.3980784,1.1049609
2023-04-01T12:00:00Z,20,85,300.25977,299.8389,-0.21192138,3.6949608
2023-04-01T12:00:00Z,20,90,300.95978,300.1389,2.2180786,-0.575039
2023-04-01T12:00:00Z,20,95,306.35977,306.9389,5.8780785,2.544961
2023-04-01T12:00:00Z,20,100,302.95978,304.4389,0.108078614,1.574961
2023-04-01T12:00:00Z,20,105,294.25977,294.8389,-1.0719213,0.44496092
2023-04-01T12:00:00Z,20,110,296.25977,297.9389,-3.9519212,3.354961
2023-04-01T12:00:00Z,20,115,297.75977,297.6389,-3.7619214,-1.425039
2023-04-01T12:00:00Z,20,120,299.85977,299.0389,-4.231921,-3.045039
2023-04-01T12:00:00Z,20,125,299.35977,298.0389,-3.4719212,-2.845039
2023-04-01T12:00:00Z,20,130,299.45978,299.5389,0.7780786,2.574961
2023-04-01T12:00:00Z,25,60,299.15976,299.3389,2.7380786,2.4849608
2023-04-01T12:00:00Z,25,65,298.35977,298.3389,5.4180784,3.544961
2023-04-01T12:00:00Z,25,70,312.95978,308.4389,6.868078,2.884961
2023-04-01T12:00:00Z,25,75,305.25977,303.4389,5.0680785,-3.795039
2023-04-01T12:00:00Z,25,80,304.25977,303.0389,1.0180786,-2.365039
2023-04-01T12:00:00Z,25,85,303.25977,302.7389,2.2180786,0.47496092
2023-04-01T12:00:00Z,25,90,296.45978,297.7389,2.5780785,3.124961
2023-04-01T12:00:00Z,25,95,296.15976,296.2389,-0.021921387,-0.99503905
2023-04-01T12:00:00Z,25,100,285.45978,287.4389,1.2780786,0.76496094
2023-04-01T12:00:00Z,25,105,290.65976,291.4389,-2.5819213,1.434961
2023-04-01T12:00:00Z,25,110,294.55978,294.5389,0.028078612,0.82496095
2023-04-01T12:00:00Z,25,115,290.75977,291.2389,-0.33192137,0.7249609
2023-04-01T12:00:00Z,25,120,293.05978,291.4389,-3.9119213,-3.985039
2023-04-01T12:00:00Z,25,125,296.55978,294.4389,1.6280786,-4.095039
2023-04-01T12:00:00Z,25,130,295.95978,295.7389,4.7780786,-2.715039
2023-04-01T12:00:00Z,30,60,307.65976,298.0389,6.5480785,3.4749608
2023-04-01T12:00:00Z,30,65,304.65976,301.3389,0.95807856,7.664961
2023-04-01T12:00:00Z,30,70,298.55978,294.9389,3.9780786,4.014961
